Name,Price,Rating,Availability,Product URL
"Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Laptop 82RK011GIN (39.62 cm, Arctic Grey, 1.63 Kg, with MS Office)","59,990",4.1,"Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Laptop 82RK011GIN (39.62 cm, Arctic Grey, 1.63 Kg, with MS Office)  4.1 out of 5 stars 509  Limited time deal  ₹59,990₹59,990 M.R.P: ₹82,990₹82,990 (28% off)Upto 10% Off on select cards FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82RK011EIN/dp/B0CMGZCDRW/ref=sr_1_36?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-36
"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg","52,490",3.7,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  3.7 out of 5 stars 77  200+ bought in past month₹52,490₹52,490 M.R.P: ₹67,457₹67,457 (22% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove+1 colors/patterns",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODEwMTYyNDcwMzY5MTcxOjE3MTg4Njg4NzQ6c3BfYnRmOjMwMDE5NzEyNzEyODEzMjo6MDo6&url=%2FDell-Vostro-Metal-i5-1235U-35-56Cms%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1718868874%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)","27,990",3.8,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)  3.8 out of 5 stars 205  Limited time deal  ₹27,990₹27,990 M.R.P: ₹49,990₹49,990 (44% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODEwMTYyNDcwMzY5MTcxOjE3MTg4Njg4NzQ6c3BfYnRmOjMwMDE1NjA1NjU4NzUzMjo6MDo6&url=%2FChuwi-CoreBook-i5-1035G1-Keyboard-Bluetooth%2Fdp%2FB0CNT6LD6W%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1718868874%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Florican Portable Invisible Laptop Riser Stand | Mini Aluminum Cooling Pad, Lightweight Laptop Desk Stand for MacBook, Lenovo, Dell, HP & Other Laptops (Cool Silver)",205,4.3,"Sponsored Florican Portable Invisible Laptop Riser Stand | Mini Aluminum Cooling Pad, Lightweight Laptop Desk Stand for MacBook, Lenovo, Dell, HP & Other Laptops (Cool Silver)  4.3 out of 5 stars 1,291  1K+ bought in past month₹205₹205 M.R.P: ₹1,299₹1,299 (84% off) Get it by Tomorrow, 21 JuneFREE Delivery over ₹499. Fulfilled by Amazon",https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RK9JmGZJmDMgAm3o-rp476sAAAGQNJGWLQMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICDeHVjA/https://www.amazon.in/dp/B0BTRXNHB3?pd_rd_i=B0BTRXNHB3&pf_rd_p=0bf6e756-9083-4dd2-9106-62658b82306d&pf_rd_r=5GDEC9YZNXV98J7Z7AED&pd_rd_wg=eQLdb&pd_rd_w=Zd7xM&pd_rd_r=5ecc8f93-4a64-4dd0-8752-e3e3a5e7cb7f
N/A,N/A,N/A,N/A,https://www.amazon.in/s/?k=laptop+hp&ref=sugsr_0&pd_rd_w=mjHku&content-id=amzn1.sym.5e455782-2b09-4126-83e3-a9dbac6d07bb:amzn1.sym.5e455782-2b09-4126-83e3-a9dbac6d07bb&pf_rd_p=5e455782-2b09-4126-83e3-a9dbac6d07bb&pf_rd_r=5GDEC9YZNXV98J7Z7AED&pd_rd_wg=eQLdb&pd_rd_r=5ecc8f93-4a64-4dd0-8752-e3e3a5e7cb7f&qid=1718868874
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RM6qjqbIRr4PnTAE_e4U96cAAAGQNJGWfgMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICB0_1Vt/https://www.amazon.in/stores/page/7EADD116-0941-4C15-A480-94AF6FFF3B43/?_encoding=UTF8&store_ref=SB_A06808443K9KR8VS450F1-A08014543B27SJYFNXNJZ&pd_rd_plhdr=t&aaxitk=41a6a6da87dbb84c071b261279f78701&hsa_cr_id=0&lp_asins=B0B3BQ11LP%2CB0B3BS9BRW&lp_query=laptop&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_mb0_bkgd&pd_rd_w=Xigku&content-id=amzn1.sym.f1a4d09d-a292-48da-a86f-03294c9a41ef%3Aamzn1.sym.f1a4d09d-a292-48da-a86f-03294c9a41ef&pf_rd_p=f1a4d09d-a292-48da-a86f-03294c9a41ef&pf_rd_r=5GDEC9YZNXV98J7Z7AED&pd_rd_wg=TS0K6&pd_rd_r=97b6361b-2f9a-4cf0-965e-8dc62d59959e
N/A,N/A,N/A,N/A,https://www.amazon.in/gp/help/customer/display.html?nodeId=201889520
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RNc12U-7pS9I_QB0IoN5C1EAAAGQNJGjdgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBftaUD/https://www.amazon.in/stores/page/CF11E01D-C14F-417B-8635-3550623FC9B2/?_encoding=UTF8&pd_rd_plhdr=t&ref_=sbx_be_s_sparkle_ssd&qid=1718868878&store_ref=SBV_A0623478UTLS1Y1HDEAU-A02091532JRA9OQC6E8X7&lp_asins=B0CRKP9ZML&pd_rd_w=jehIV&content-id=amzn1.sym.bc0e77cc-908d-4121-87d3-b355b997dda7%3Aamzn1.sym.bc0e77cc-908d-4121-87d3-b355b997dda7&pf_rd_p=bc0e77cc-908d-4121-87d3-b355b997dda7&pf_rd_r=40FFZ34GE1HMYQZETSDY&pd_rd_wg=MqB86&pd_rd_r=9e1ceae8-6b72-4325-b705-a62eba446188
N/A,N/A,N/A,N/A,N/A
"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg","32,990",3.6,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  3.6 out of 5 stars 82  50+ bought in past monthLimited time deal  ₹32,990₹32,990 M.R.P: ₹62,999₹62,999 (48% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Add to cart-Remove",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzAxMjM1ODU0NTI2MTcxOjE3MTg4Njg4Nzg6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgxMTMyOjowOjo&url=%2FZEBRONICS-4S-16GB-Midnight-Blue%2Fdp%2FB0CJ74TL53%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1718868878%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell [Smartchoice 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Win 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg","35,990",3.8,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Dell [Smartchoice 15 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/15.6""(39.62cm) FHD/Win 11 + MSO'21/15 Month McAfee/Spill-Resistant KB/Grey/1.48kg  3.8 out of 5 stars 673  500+ bought in past month₹35,990₹35,990 M.R.P: ₹61,817₹61,817 (42% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzAxMjM1ODU0NTI2MTcxOjE3MTg4Njg4Nzg6c3BfYXRmX25leHQ6MzAwMjA4NjE2MjQzNjMyOjowOjo&url=%2FDell-i3-1215U-Graphic-Spill-Resistant-Keyboard%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_34_sspa%3Fdib%3DeyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1718868878%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg","46,990",3.8,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg  3.8 out of 5 stars 673  400+ bought in past month₹46,990₹46,990 M.R.P: ₹62,088₹62,088 (24% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Dell-i5-1235U-Processor-Antivirus-Spill-Resistant/dp/B0CSG4G18G/ref=sr_1_35?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-35
"Samsung Galaxy Book3 Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)","68,990",4.0,"Samsung Galaxy Book3 Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)  4.0 out of 5 stars 118  50+ bought in past month₹68,990₹68,990 M.R.P: ₹1,20,990₹1,20,990 (43% off)Save extra with No Cost EMI FREE delivery Tue, 25 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Samsung-NP750XFG-KB3IN-Galaxy-Book3/dp/B0BVW75CSZ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-36
"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU","38,390",4.1,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  4.1 out of 5 stars 2,748  100+ bought in past month₹38,390₹38,390 M.R.P: ₹54,552₹54,552 (30% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun   Alexa Built-in Alexa Built-inAlexa Built-in devices let you talk directly to Alexa, allowing you to play music, control your Smart Home, get news, weather and more using your voice. Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_37?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-37
N/A,N/A,N/A,N/A,https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RGtjELvBkKh_iadASpjyCyQAAAGQNJGjdAMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICASs0qA/https://www.amazon.in/dp/B0BFPNL98N/?_encoding=UTF8&pd_rd_i=B0BFPNL98N&ref_=sbv_search_btf&qid=&pd_rd_w=0Ex8H&content-id=amzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a%3Aamzn1.sym.69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_p=69a9d8c7-1563-43e8-bc18-abd50d05a73a&pf_rd_r=40FFZ34GE1HMYQZETSDY&pd_rd_wg=0Drdr&pd_rd_r=3e0a027b-ce91-45a1-b8dd-2ea4efdbec4b
N/A,N/A,N/A,N/A,N/A
"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)","27,990",3.8,"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WIFI 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)  3.8 out of 5 stars 205  Limited time deal  ₹27,990₹27,990 M.R.P: ₹49,990₹49,990 (44% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Chuwi-CoreBook-i5-1035G1-Keyboard-Bluetooth/dp/B0CNT6LD6W/ref=sr_1_38?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-38
"HP Laptop 14s, Intel Pentium Silver N6000, 14 inch(35.6 cm) HD (1366 x 768) Micro-Edge, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, HD Camera (Win 11, MSO, Alexa,1.46 Kg) dr3003TU","26,490",3.2,"HP Laptop 14s, Intel Pentium Silver N6000, 14 inch(35.6 cm) HD (1366 x 768) Micro-Edge, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, HD Camera (Win 11, MSO, Alexa,1.46 Kg) dr3003TU  3.2 out of 5 stars 249  Limited time deal  ₹26,490₹26,490 M.R.P: ₹35,600₹35,600 (26% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-Micro-Edge-Graphics-Speakers-dr3003TU/dp/B0CGDCF9T9/ref=sr_1_39?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-39
"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black","19,990",3.6,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  3.6 out of 5 stars 52  ₹19,990₹19,990 M.R.P: ₹27,057₹27,057 (26% off) FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Add to cart-Remove",https://www.amazon.in/HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_40?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-40
"Lenovo IdeaPad Slim 1 Intel Celeron N4020 14"" (35.5cm) HD 220nits Thin and Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/1Yr Warranty + ADP/3months Game Pass/Cloud Grey/1.3Kg), 82V6006EIN","24,990",3.9,"Lenovo IdeaPad Slim 1 Intel Celeron N4020 14"" (35.5cm) HD 220nits Thin and Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/1Yr Warranty + ADP/3months Game Pass/Cloud Grey/1.3Kg), 82V6006EIN  3.9 out of 5 stars 170  ₹24,990₹24,990 M.R.P: ₹34,999₹34,999 (29% off)Save 1% with coupon FREE delivery Mon, 24 Jun Add to cart-Remove",https://www.amazon.in/Lenovo-Anti-Glare-Warranty-Platinum-81WQ00NXIN/dp/B0B7R7HFKL/ref=sr_1_41?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-41
"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8 GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005EIN","24,850",4.1,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8 GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005EIN  4.1 out of 5 stars 6  50+ bought in past month₹24,850₹24,850 M.R.P: ₹37,690₹37,690 (34% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Lenovo-IdeaPad-Celeron-Warranty-82V6005EIN/dp/B0CCS3F5LX/ref=sr_1_42?dib=eyJ2IjoiMSJ9.c6BTE0BIWyBDTT6O-aj8EC04s7sVHxatWTquGgK4Z6veTyNUF0VdS8YXCHsyfv_fPUyG11UZsSwCbwkRtCTKJ6FJmu9gvkLXXjBKHAi0i6SGAQU8M0tFC0k5uj9YADYfvsGxNEerGaeXufsfsDRvRYjVZk_pGCvv2Yi_b4xgJaD9Bce_UVqeW4wMrgviSjeAEBMdJ4rTylN8Bl-tq_wc3Wly4dVwuAEjqQTkK6L1UR4._L4zmZmuB6Bu6demyfLEL_9yE5VDy4D55TDoiMv4S0A&dib_tag=se&keywords=laptop&qid=1718868878&sr=8-42
